id,name,region,city,address,latitude,longitude,phone,homepage_url,booking_url,hole_count,course_type,weekday_green_fee_min,weekend_green_fee_min,caddie_fee,cart_fee,night_round,no_caddie,two_player_allowed,resort,tags,image_url,description,business_status,source,updated_at,created_at
gc-af63c289d999,세현CC,경기,용인시,경기도 용인시 처인구 이동읍 백자로 450,,,,,,18,대중제,,,,,false,false,false,false,{},,세현CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-27324df1736a,한양컨트리클럽,경기,고양시,경기도 고양시 덕양구 고양대로1643번길 164,,,,,,36,회원제,,,,,false,false,false,false,{},,한양컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-3b60b2dadb3f,뉴코리아 컨트리클럽,경기,고양시,경기도 고양시 덕양구 신원2로 57,,,,,,18,회원제,,,,,false,false,false,false,{},,뉴코리아 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-8fbc2ee961a0,고양컨트리클럽,경기,고양시,경기도 고양시 덕양구 흥도로 304-23,,,,,,9,대중제,,,,,false,false,false,false,{},,고양컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-a80360466b97,1·2·3 골프장,경기,고양시,경기도 고양시 덕양구 통일로 43-168,,,,,,6,대중제,,,,,false,false,false,false,{},,1·2·3 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-18640b625b94,올림픽 골프장,경기,고양시,경기도 고양시 덕양구 혜음로 301,,,,,,9,대중제,,,,,false,false,false,false,{},,올림픽 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-41b5c15f44da,일산스프링힐스 컨트리클럽,경기,고양시,경기도 고양시 일산동구 산황로 108,,,,,,9,대중제,,,,,false,false,false,false,{},,일산스프링힐스 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-1faa083d0616,한양파인컨트리클럽,경기,고양시,경기도 고양시 덕양구 고양대로 1591,,,,,,9,대중제,,,,,false,false,false,false,{},,한양파인컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-210de13c89f8,남서울컨트리클럽,경기,성남시,경기도 성남시 분당구 판교백현로 161,,,,,,18,회원제,,,,,false,false,false,false,{},,남서울컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4731f8c98a6d,리베라컨트리클럽,경기,화성시,경기도 화성시 중리길 183,,,,,,36,회원제,,,,,false,false,false,false,{},,리베라컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-7701abd77260,기흥컨트리클럽,경기,화성시,경기도 화성시 풀무골로106번길 244,,,,,,36,회원제,,,,,false,false,false,false,{},,기흥컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-ccb45b4f27e1,발리오스컨트리클럽(회원제),경기,화성시,경기도 화성시 팔탄면 3.1만세로 641-28,,,,,,18,회원제,,,,,false,false,false,false,{},,발리오스컨트리클럽(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2db2d6cad688,발리오스컨트리클럽(비회원제),경기,화성시,경기도 화성시 팔탄면 3.1만세로 641-28,,,,,,9,대중제,,,,,false,false,false,false,{},,발리오스컨트리클럽(비회원제)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-ee03e5ddbe9f,라비돌컨트리클럽,경기,화성시,경기도 화성시 정남면 세자로 286,,,,,,9,대중제,,,,,false,false,false,false,{},,라비돌컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4905c6ca9b75,화성 상록G.C,경기,화성시,경기도 화성시 풀무골로60번길 80,,,,,,27,대중제,,,,,false,false,false,false,{},,화성 상록G.C은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-5ec5b76d3c22,화성골프클럽,경기,화성시,경기도 화성시 남양읍 화성로 1393-27,,,,,,9,대중제,,,,,false,false,false,false,{},,화성골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-c77232b99bd6,링크나인골프클럽,경기,화성시,경기도 화성시 마도면 해운로630번길 49,,,,,,9,대중제,,,,,false,false,false,false,{},,링크나인골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-24a9087d99d6,양주 컨트리클럽,경기,남양주시,경기도 남양주시 화도읍 북한강로 1525-52,,,,,,18,회원제,,,,,false,false,false,false,{},,양주 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-73a2a3982c35,광릉CC(회원제),경기,남양주시,경기도 남양주시 진접읍 팔야로 280,,,,,,18,회원제,,,,,false,false,false,false,{},,광릉CC(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-66517960c8f8,광릉CC(비회원제),경기,남양주시,경기도 남양주시 진접읍 팔야로 280,,,,,,6,대중제,,,,,false,false,false,false,{},,광릉CC(비회원제)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-7471c8142b1e,비전힐스CC,경기,남양주시,경기도 남양주시 화도읍 마치로 226-220,,,,,,18,회원제,,,,,false,false,false,false,{},,비전힐스CC은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-01a5e4501db9,해비치 컨트리클럽,경기,남양주시,경기도 남양주시 화도읍 재재기로 190번길 160,,,,,,18,회원제,,,,,false,false,false,false,{},,해비치 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-29fa36946d15,남양주CC,경기,남양주시,경기도 남양주시 오남읍 진건오남로 516-31,,,,,,9,대중제,,,,,false,false,false,false,{},,남양주CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-63e74643a178,더헤븐 컨트리클럽,경기,안산시,경기도 안산시 단원구 대선로466(대부남동),,,,,,27,대중제,,,,,false,false,false,false,{},,더헤븐 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-5e74f5c1f4b5,제일컨트리클럽,경기,안산시,경기도 안산시 상록구 태마당로28(부곡동),,,,,,27,회원제,,,,,false,false,false,false,{},,제일컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-df2b984b36c9,솔트베이 골프클럽,경기,시흥시,경기도 시흥시 마유로 987 (장곡동),,,,,,18,대중제,,,,,false,false,false,false,{},,솔트베이 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d5533edff8e8,아세코밸리골프클럽,경기,시흥시,경기도 시흥시 마전로 307 (거모동),,,,,,9,대중제,,,,,false,false,false,false,{},,아세코밸리골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-a68be6870289,김포SEASIDE 컨트리클럽,경기,김포시,경기도 김포시 월곶면 김포대로 2081번길 219,,,,,,18,회원제,,,,,false,false,false,false,{},,김포SEASIDE 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-962dc7cafd46,서서울 컨트리클럽,경기,파주시,경기도 파주시 광탄면 혜음로 324,,,,,,18,회원제,,,,,false,false,false,false,{},,서서울 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-0ab02fc6c813,서원밸리 골프장,경기,파주시,경기도 파주시 광탄면 서원길 333,,,,,,18,회원제,,,,,false,false,false,false,{},,서원밸리 골프장은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fabeaa53a815,서원힐스 골프장,경기,파주시,경기도 파주시 광탄면 서원길 333,,,,,,27,대중제,,,,,false,false,false,false,{},,서원힐스 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-81becbdb274e,파주 J-Public 골프장,경기,파주시,경기도 파주시 조리읍 장곡로 100,,,,,,6,대중제,,,,,false,false,false,false,{},,파주 J-Public 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-34f4d067cfc2,파주컨트리클럽,경기,파주시,경기도 파주시 법원읍 화합로 306,,,,,,18,대중제,,,,,false,false,false,false,{},,파주컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fb2e8a3b34d8,베스트밸리 골프클럽,경기,파주시,경기도 파주시 광탄면 장지산로200번길 32-41,,,,,,9,대중제,,,,,false,false,false,false,{},,베스트밸리 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d5cd483c8c94,노스팜 컨트리클럽,경기,파주시,경기도 파주시 광탄면 쇠장이길 265,,,,,,18,대중제,,,,,false,false,false,false,{},,노스팜 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d0e431ff250c,스마트KU 골프 파빌리온,경기,파주시,경기도 파주시 법원읍 보광로 1616,,,,,,27,대중제,,,,,false,false,false,false,{},,스마트KU 골프 파빌리온은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9eb46dae9c9d,타이거CC 골프장,경기,파주시,경기도 파주시 법원읍 술이홀로 1803,,,,,,18,대중제,,,,,false,false,false,false,{},,타이거CC 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-e04bb1d7bba9,남촌컨트리클럽,경기,광주시,경기도 광주시 곤지암읍 부항길 135-38,,,,,,18,회원제,,,,,false,false,false,false,{},,남촌컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-b37c66474de6,이스트밸리CC,경기,광주시,경기도 광주시 곤지암읍 건업길 195,,,,,,27,회원제,,,,,false,false,false,false,{},,이스트밸리CC은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-bed5fc0dc1f2,그린힐 컨트리클럽,경기,광주시,경기도 광주시 곤지암읍 내선길 176,,,,,,18,회원제,,,,,false,false,false,false,{},,그린힐 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2fa514959418,강남300 컨트리클럽,경기,광주시,경기도 광주시 새말길 353(목동),,,,,,18,회원제,,,,,false,false,false,false,{},,강남300 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4cbc2f4feecc,로제비앙GC,경기,광주시,경기도 광주시 곤지암읍 오항길 180,,,,,,27,대중제,,,,,false,false,false,false,{},,로제비앙GC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-14e8979016a9,곤지암GC,경기,광주시,경기도 광주시 도척면 도척윗로 280,,,,,,18,회원제,,,,,false,false,false,false,{},,곤지암GC은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-f28133275bb9,중부컨트리클럽,경기,광주시,경기도 광주시 곤지암읍 경충대로 451,,,,,,18,회원제,,,,,false,false,false,false,{},,중부컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-3c54aee76615,뉴서울컨트리클럽,경기,광주시,경기도 광주시 삼지곡길 95(삼동),,,,,,36,회원제,,,,,false,false,false,false,{},,뉴서울컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-3e570fca0614,캐슬렉스골프클럽,경기,하남시,경기도 하남시 감이로 317(감이동),,,,,,18,회원제,,,,,false,false,false,false,{},,캐슬렉스골프클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9944c1872c71,안양컨트리클럽,경기,군포시,경기도 군포시 군포로364(부곡동),,,,,,18,회원제,,,,,false,false,false,false,{},,안양컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-f2cf5d51eba9,레이크우드 골프장(회원제),경기,양주시,경기도 양주시 만송로 244,,,,,,27,회원제,,,,,false,false,false,false,{},,레이크우드 골프장(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-310ce4be2e54,레이크우드 골프장(비회원제),경기,양주시,경기도 양주시 만송로 244,,,,,,9,대중제,,,,,false,false,false,false,{},,레이크우드 골프장(비회원제)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9bb0cbe01084,송추 컨트리클럽,경기,양주시,경기도 양주시 광적면 쇠장이길 435,,,,,,18,회원제,,,,,false,false,false,false,{},,송추 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-82563fee9804,에이치원 클럽,경기,이천시,경기도 이천시 호법면 장자터로 115,,,,,,18,회원제,,,,,false,false,false,false,{},,에이치원 클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-eb40a22304aa,뉴스프링빌골프장,경기,이천시,경기도 이천시 모가면 사실로 527번길 158,,,,,,36,회원제,,,,,false,false,false,false,{},,뉴스프링빌골프장은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9b37cfc9caa8,뉴스프링빌골프장(대중형),경기,이천시,경기도 이천시 모가면 사실로 527번길 158,,,,,,9,대중제,,,,,false,false,false,false,{},,뉴스프링빌골프장(대중형)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-bcdfbfe815c7,비에이비스타골프장(회원),경기,이천시,경기도 이천시 모가면 어농로 272,,,,,,41,회원제,,,,,false,false,false,false,{},,비에이비스타골프장(회원)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2f2cc6b9afe3,비에이비스타컨트리클럽(비회원),경기,이천시,경기도 이천시 모가면 어농로 272,,,,,,18,대중제,,,,,false,false,false,false,{},,비에이비스타컨트리클럽(비회원)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-b046571c4182,더반 골프클럽,경기,이천시,경기도 이천시 대월면 대월로 627-141,,,,,,9,대중제,,,,,false,false,false,false,{},,더반 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-06bb9165507c,사우스스프링스C.C,경기,이천시,경기도 이천시 모가면 공원로 64,,,,,,18,대중제,,,,,false,false,false,false,{},,사우스스프링스C.C은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-014659dabae9,블랙스톤골프장(회원제),경기,이천시,경기도 이천시 장호원읍 장여로 459-160,,,,,,18,회원제,,,,,false,false,false,false,{},,블랙스톤골프장(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9de1c40fef77,블랙스톤골프장(대중형),경기,이천시,경기도 이천시 장호원읍 장여로 459-160,,,,,,9,대중제,,,,,false,false,false,false,{},,블랙스톤골프장(대중형)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-403c1dbe574a,이천실크밸리골프클럽,경기,이천시,경기도 이천시 율면 임오산로 296,,,,,,27,대중제,,,,,false,false,false,false,{},,이천실크밸리골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fde386e28664,마이다스레이크 이천 골프&리조트,경기,이천시,경기도 이천시 설성면 설가로 602,,,,,,27,대중제,,,,,false,false,false,false,{},,마이다스레이크 이천 골프&리조트은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-085e92730123,웰링턴컨트리클럽,경기,이천시,경기도 이천시 모가면 사실로 725번길 119-73,,,,,,27,회원제,,,,,false,false,false,false,{},,웰링턴컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d76bd69feda5,더크로스비골프클럽,경기,이천시,경기도 이천시 호법면 중부대로798번길 177,,,,,,27,대중제,,,,,false,false,false,false,{},,더크로스비골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-cd449267e87f,파인크리크C.C,경기,안성시,경기도 안성시 양성면 안성맞춤대로 2417-13,,,,,,27,대중제,,,,,false,false,false,false,{},,파인크리크C.C은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-152613ee89f3,골프클럽Q,경기,안성시,경기도 안성시 죽산면 장계길 20-229,,,,,,18,대중제,,,,,false,false,false,false,{},,골프클럽Q은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-0151ec2b5b3a,마에스트로 CC,경기,안성시,경기도 안성시 양성면 안성맞춤대로 2134-36,,,,,,18,대중제,,,,,false,false,false,false,{},,마에스트로 CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-adc16ee54b54,안성컨트리클럽,경기,안성시,경기도 안성시 죽산면 걸미로 487,,,,,,18,회원제,,,,,false,false,false,false,{},,안성컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2e3210c9d979,안성베네스트G.C,경기,안성시,경기도 안성시 금광면 삼흥로 660,,,,,,27,회원제,,,,,false,false,false,false,{},,안성베네스트G.C은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-8f72ace0d89a,안성베네스트골프클럽 일반대중홀,경기,안성시,경기도 안성시 금광면 삼흥로 660,,,,,,9,대중제,,,,,false,false,false,false,{},,안성베네스트골프클럽 일반대중홀은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2c8ffe1e182d,신안컨트리클럽,경기,안성시,경기도 안성시 고삼면 개울말길 149,,,,,,18,회원제,,,,,false,false,false,false,{},,신안컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2c90528d411e,신안 퍼블릭 CC,경기,안성시,경기도 안성시 고삼면 개울말길 149,,,,,,9,대중제,,,,,false,false,false,false,{},,신안 퍼블릭 CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-a026faeee8ac,윈체스트 골프클럽 대중,경기,안성시,경기도 안성시 서운면 오촌길 97-31,,,,,,18,대중제,,,,,false,false,false,false,{},,윈체스트 골프클럽 대중은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-5062dbcbfa1c,포웰CC 안성,경기,안성시,경기도 안성시 양성면 약산길 67-6,,,,,,18,대중제,,,,,false,false,false,false,{},,포웰CC 안성은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-16fca0551d98,한림안성,경기,안성시,경기도 안성시 양성면 양성로 349-61,,,,,,9,대중제,,,,,false,false,false,false,{},,한림안성은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-5495f8d48bf7,에덴블루 컨트리클럽,경기,안성시,경기도 안성시 죽산면 녹배길 175,,,,,,27,대중제,,,,,false,false,false,false,{},,에덴블루 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-1f3e33adbac2,이글몬트CC,경기,안성시,경기도 안성시 보개면 보삼로 106,,,,,,27,대중제,,,,,false,false,false,false,{},,이글몬트CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-b46ed64b80b6,필로스 골프클럽,경기,포천시,경기도 포천시 일동면 운악청계로 1507,,,,,,27,대중제,,,,,false,false,false,false,{},,필로스 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4884a38f1896,포천아도니스 C.C,경기,포천시,경기도 포천시 신북면 포천로 2499,,,,,,27,회원제,,,,,false,false,false,false,{},,포천아도니스 C.C은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-e2614722e86e,포천아도니스 대중골프장,경기,포천시,경기도 포천시 신북면 포천로 2499,,,,,,9,대중제,,,,,false,false,false,false,{},,포천아도니스 대중골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fb0d61e3914d,베어크리크골프클럽,경기,포천시,경기도 포천시 화현면 달인동로 35,,,,,,36,대중제,,,,,false,false,false,false,{},,베어크리크골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-1914b4243487,몽베르 컨트리클럽(회원제),경기,포천시,경기도 포천시 영북면 산정호수로 359-12,,,,,,18,회원제,,,,,false,false,false,false,{},,몽베르 컨트리클럽(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9d709ff43c33,몽베르 컨트리클럽(비회원제),경기,포천시,경기도 포천시 영북면 산정호수로 359-13,,,,,,18,대중제,,,,,false,false,false,false,{},,몽베르 컨트리클럽(비회원제)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-02352ab50684,일동레이크 골프클럽,경기,포천시,경기도 포천시 일동면 화동로 738,,,,,,18,회원제,,,,,false,false,false,false,{},,일동레이크 골프클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d569726d2503,일동레이크대중제골프장,경기,포천시,경기도 포천시 일동면 화동로 738,,,,,,12,대중제,,,,,false,false,false,false,{},,일동레이크대중제골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-f2158c0fa417,푸른솔 골프클럽 포천,경기,포천시,경기도 포천시 가산면 금우로276,,,,,,27,대중제,,,,,false,false,false,false,{},,푸른솔 골프클럽 포천은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-564e2ae6067a,포천힐스 컨트리클럽,경기,포천시,경기도 포천시 군내면 반월산성로 375번길 34,,,,,,27,대중제,,,,,false,false,false,false,{},,포천힐스 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-b7fd5ee009ca,포레스트힐 컨트리클럽,경기,포천시,경기도 포천시 화현면 봉화로 253,,,,,,24,대중제,,,,,false,false,false,false,{},,포레스트힐 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-825e9c261de2,참밸리 컨트리클럽,경기,포천시,경기도 포천시 삼육사로 1982,,,,,,18,대중제,,,,,false,false,false,false,{},,참밸리 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-7c76a7546834,샴발라 컨트리클럽,경기,포천시,경기도 포천시 군내면 청군로 2856-93,,,,,,18,대중제,,,,,false,false,false,false,{},,샴발라 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-81ecacc0ae41,라싸 골프클럽,경기,포천시,경기도 포천시 이동면 제비울2길 161,,,,,,27,대중제,,,,,false,false,false,false,{},,라싸 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-7ef394db717b,힐마루 골프앤리조트 포천,경기,포천시,경기도 포천시 영중면 금화봉 4길 77-1,,,,,,45,대중제,,,,,false,false,false,false,{},,힐마루 골프앤리조트 포천은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
