id,name,region,city,address,latitude,longitude,phone,homepage_url,booking_url,hole_count,course_type,weekday_green_fee_min,weekend_green_fee_min,caddie_fee,cart_fee,night_round,no_caddie,two_player_allowed,resort,tags,image_url,description,business_status,source,updated_at,created_at
gc-0086afc84101,코리아컨트리클럽,경기,용인시,경기도 용인시 처인구 이동읍 기흥단지로 579,37.2194071623658,127.154846656677,,,,27,회원제,,,,,false,false,false,false,{},,코리아컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4487ee52808c,코리아대중CC,경기,용인시,경기도 용인시 기흥구 기흥단지로 224,37.2235240855674,127.119046263181,,,,9,대중제,,,,,false,false,false,false,{},,코리아대중CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-20c1df4aa8fb,지산컨트리클럽,경기,용인시,경기도 용인시 처인구 원삼면 죽양대로 2000번길 60,37.2098757294811,127.335844920046,,,,27,회원제,,,,,false,false,false,false,{},,지산컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4687a4044d34,지산퍼블릭,경기,용인시,경기도 용인시 처인구 원삼면 죽양대로 2100번길 60,37.2131778614014,127.328786786275,,,,9,대중제,,,,,false,false,false,false,{},,지산퍼블릭은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-ab63350a5577,화산컨트리클럽,경기,용인시,경기도 용인시 처인구 이동읍 화산로 239,37.1479778314976,127.232274251736,,,,18,회원제,,,,,false,false,false,false,{},,화산컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-8b59a320f132,한림용인CC,경기,용인시,경기도 용인시 처인구 남사읍 경기동로 628,37.1255868069866,127.182905425438,,,,27,대중제,,,,,false,false,false,false,{},,한림용인CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-748b687096d1,글렌로스 골프클럽,경기,용인시,경기도 용인시 처인구 포곡읍 에버랜드로 562번길 69,37.2944664882956,127.185738968163,,,,9,대중제,,,,,false,false,false,false,{},,글렌로스 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-928514cac4c6,용인CC,경기,용인시,경기도 용인시 처인구 백암면 황새울로 255,37.1106698727256,127.344084710645,,,,9,대중제,,,,,false,false,false,false,{},,용인CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fc0e80550b95,석천CC,경기,용인시,경기도 용인시 처인구 백암면 황새울로 255,37.1106698727256,127.344084710645,,,,9,대중제,,,,,false,false,false,false,{},,석천CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-c45d3f5d316d,써닝포인트 컨트리클럽,경기,용인시,경기도 용인시 처인구 백암면 고안로 51번길 205,37.143104041341,127.420208502611,,,,18,대중제,,,,,false,false,false,false,{},,써닝포인트 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-f4bb9638f567,해솔리아 컨트리클럽,경기,용인시,경기도 용인시 처인구 이동읍 백자로 369,37.2048498724339,127.202059393005,,,,27,대중제,,,,,false,false,false,false,{},,해솔리아 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-af63c289d999,세현CC,경기,용인시,경기도 용인시 처인구 이동읍 백자로 450,37.1898307350743,127.195381124056,,,,18,대중제,,,,,false,false,false,false,{},,세현CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-27324df1736a,한양컨트리클럽,경기,고양시,경기도 고양시 덕양구 고양대로1643번길 164,37.6574943302532,126.863513025624,,,,36,회원제,,,,,false,false,false,false,{},,한양컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-3b60b2dadb3f,뉴코리아 컨트리클럽,경기,고양시,경기도 고양시 덕양구 신원2로 57,37.6649146499635,126.876705846025,,,,18,회원제,,,,,false,false,false,false,{},,뉴코리아 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-8fbc2ee961a0,고양컨트리클럽,경기,고양시,경기도 고양시 덕양구 흥도로 304-23,37.6368795660515,126.858462589824,,,,9,대중제,,,,,false,false,false,false,{},,고양컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-a80360466b97,1·2·3 골프장,경기,고양시,경기도 고양시 덕양구 통일로 43-168,37.6414052244714,126.903049154807,,,,6,대중제,,,,,false,false,false,false,{},,1·2·3 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-18640b625b94,올림픽 골프장,경기,고양시,경기도 고양시 덕양구 혜음로 301,37.7205884358877,126.894884319054,,,,9,대중제,,,,,false,false,false,false,{},,올림픽 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-41b5c15f44da,일산스프링힐스 컨트리클럽,경기,고양시,경기도 고양시 일산동구 산황로 108,37.6562303208462,126.812685665254,,,,9,대중제,,,,,false,false,false,false,{},,일산스프링힐스 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-1faa083d0616,한양파인컨트리클럽,경기,고양시,경기도 고양시 덕양구 고양대로 1591,37.6520363551289,126.863195294978,,,,9,대중제,,,,,false,false,false,false,{},,한양파인컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-210de13c89f8,남서울컨트리클럽,경기,성남시,경기도 성남시 분당구 판교백현로 161,37.3817595132597,127.082273076959,,,,18,회원제,,,,,false,false,false,false,{},,남서울컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4731f8c98a6d,리베라컨트리클럽,경기,화성시,경기도 화성시 중리길 183,37.1904720176185,127.11260439051,,,,36,회원제,,,,,false,false,false,false,{},,리베라컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-7701abd77260,기흥컨트리클럽,경기,화성시,경기도 화성시 풀무골로106번길 244,37.1914005140878,127.146651875767,,,,36,회원제,,,,,false,false,false,false,{},,기흥컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-ccb45b4f27e1,발리오스컨트리클럽(회원제),경기,화성시,경기도 화성시 팔탄면 3.1만세로 641-28,37.1165485863229,126.860409015903,,,,18,회원제,,,,,false,false,false,false,{},,발리오스컨트리클럽(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2db2d6cad688,발리오스컨트리클럽(비회원제),경기,화성시,경기도 화성시 팔탄면 3.1만세로 641-28,37.1165485863229,126.860409015903,,,,9,대중제,,,,,false,false,false,false,{},,발리오스컨트리클럽(비회원제)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-ee03e5ddbe9f,라비돌컨트리클럽,경기,화성시,경기도 화성시 정남면 세자로 286,37.1870993834287,126.984152259603,,,,9,대중제,,,,,false,false,false,false,{},,라비돌컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4905c6ca9b75,화성 상록G.C,경기,화성시,경기도 화성시 풀무골로60번길 80,37.1970826229314,127.133319881059,,,,27,대중제,,,,,false,false,false,false,{},,화성 상록G.C은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-5ec5b76d3c22,화성골프클럽,경기,화성시,경기도 화성시 남양읍 화성로 1393-27,37.2247867348522,126.834979307377,,,,9,대중제,,,,,false,false,false,false,{},,화성골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-c77232b99bd6,링크나인골프클럽,경기,화성시,경기도 화성시 마도면 해운로630번길 49,37.1718065568336,126.753337859465,,,,9,대중제,,,,,false,false,false,false,{},,링크나인골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-24a9087d99d6,양주 컨트리클럽,경기,남양주시,경기도 남양주시 화도읍 북한강로 1525-52,37.636203858404,127.348021618198,,,,18,회원제,,,,,false,false,false,false,{},,양주 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-73a2a3982c35,광릉CC(회원제),경기,남양주시,경기도 남양주시 진접읍 팔야로 280,37.7589072273144,127.244583657531,,,,18,회원제,,,,,false,false,false,false,{},,광릉CC(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-66517960c8f8,광릉CC(비회원제),경기,남양주시,경기도 남양주시 진접읍 팔야로 280,37.7589072273144,127.244583657531,,,,6,대중제,,,,,false,false,false,false,{},,광릉CC(비회원제)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-7471c8142b1e,비전힐스CC,경기,남양주시,경기도 남양주시 화도읍 마치로 226-220,37.6480306678415,127.269615062632,,,,18,회원제,,,,,false,false,false,false,{},,비전힐스CC은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-01a5e4501db9,해비치 컨트리클럽,경기,남양주시,경기도 남양주시 화도읍 재재기로 190번길 160,37.6134587063097,127.289894027742,,,,18,회원제,,,,,false,false,false,false,{},,해비치 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-29fa36946d15,남양주CC,경기,남양주시,경기도 남양주시 오남읍 진건오남로 516-31,37.6790108308916,127.216144674262,,,,9,대중제,,,,,false,false,false,false,{},,남양주CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-63e74643a178,더헤븐 컨트리클럽,경기,안산시,경기도 안산시 단원구 대선로466(대부남동),37.2290533778255,126.56532297369,,,,27,대중제,,,,,false,false,false,false,{},,더헤븐 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-5e74f5c1f4b5,제일컨트리클럽,경기,안산시,경기도 안산시 상록구 태마당로28(부곡동),37.3226430233511,126.868529955967,,,,27,회원제,,,,,false,false,false,false,{},,제일컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-df2b984b36c9,솔트베이 골프클럽,경기,시흥시,경기도 시흥시 마유로 987 (장곡동),37.3911056218121,126.77732135435,,,,18,대중제,,,,,false,false,false,false,{},,솔트베이 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d5533edff8e8,아세코밸리골프클럽,경기,시흥시,경기도 시흥시 마전로 307 (거모동),37.3678166265456,126.771375724119,,,,9,대중제,,,,,false,false,false,false,{},,아세코밸리골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-a68be6870289,김포SEASIDE 컨트리클럽,경기,김포시,경기도 김포시 월곶면 김포대로 2081번길 219,37.710117534444116,126.53416592511554,,,,18,회원제,,,,,false,false,false,false,{},,김포SEASIDE 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-962dc7cafd46,서서울 컨트리클럽,경기,파주시,경기도 파주시 광탄면 혜음로 324,37.731325450055,126.896468880386,,,,18,회원제,,,,,false,false,false,false,{},,서서울 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-0ab02fc6c813,서원밸리 골프장,경기,파주시,경기도 파주시 광탄면 서원길 333,37.8157490998746,126.895247196106,,,,18,회원제,,,,,false,false,false,false,{},,서원밸리 골프장은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fabeaa53a815,서원힐스 골프장,경기,파주시,경기도 파주시 광탄면 서원길 333,37.8157490998746,126.895247196106,,,,27,대중제,,,,,false,false,false,false,{},,서원힐스 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-81becbdb274e,파주 J-Public 골프장,경기,파주시,경기도 파주시 조리읍 장곡로 100,37.7496971545265,126.84459205832,,,,6,대중제,,,,,false,false,false,false,{},,파주 J-Public 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-34f4d067cfc2,파주컨트리클럽,경기,파주시,경기도 파주시 법원읍 화합로 306,37.8478800003825,126.899866945317,,,,18,대중제,,,,,false,false,false,false,{},,파주컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fb2e8a3b34d8,베스트밸리 골프클럽,경기,파주시,경기도 파주시 광탄면 장지산로200번길 32-41,37.7551620425719,126.884754027525,,,,9,대중제,,,,,false,false,false,false,{},,베스트밸리 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d5cd483c8c94,노스팜 컨트리클럽,경기,파주시,경기도 파주시 광탄면 쇠장이길 265,37.7888580628362,126.91101554382,,,,18,대중제,,,,,false,false,false,false,{},,노스팜 컨트리클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d0e431ff250c,스마트KU 골프 파빌리온,경기,파주시,경기도 파주시 법원읍 보광로 1616,37.8285800785851,126.877596953566,,,,27,대중제,,,,,false,false,false,false,{},,스마트KU 골프 파빌리온은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9eb46dae9c9d,타이거CC 골프장,경기,파주시,경기도 파주시 법원읍 술이홀로 1803,37.9239813269278,126.89713153987,,,,18,대중제,,,,,false,false,false,false,{},,타이거CC 골프장은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-e04bb1d7bba9,남촌컨트리클럽,경기,광주시,경기도 광주시 곤지암읍 부항길 135-38,37.3535860770814,127.413945844469,,,,18,회원제,,,,,false,false,false,false,{},,남촌컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-b37c66474de6,이스트밸리CC,경기,광주시,경기도 광주시 곤지암읍 건업길 195,37.4058005976175,127.384660543938,,,,27,회원제,,,,,false,false,false,false,{},,이스트밸리CC은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-bed5fc0dc1f2,그린힐 컨트리클럽,경기,광주시,경기도 광주시 곤지암읍 내선길 176,37.3595254809028,127.42470873023,,,,18,회원제,,,,,false,false,false,false,{},,그린힐 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2fa514959418,강남300 컨트리클럽,경기,광주시,경기도 광주시 새말길 353(목동),37.3869501969731,127.182381902422,,,,18,회원제,,,,,false,false,false,false,{},,강남300 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-4cbc2f4feecc,로제비앙GC,경기,광주시,경기 광주시 곤지암읍 오향리 156-1,37.3855718887826,127.373011089799,,,,27,대중제,,,,,false,false,false,false,{},,로제비앙GC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-14e8979016a9,곤지암GC,경기,광주시,경기도 광주시 도척면 도척윗로 280,37.3332936402777,127.295447423946,,,,18,회원제,,,,,false,false,false,false,{},,곤지암GC은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-f28133275bb9,중부컨트리클럽,경기,광주시,경기도 광주시 곤지암읍 경충대로 451,37.3382816386251,127.357428897444,,,,18,회원제,,,,,false,false,false,false,{},,중부컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-3c54aee76615,뉴서울컨트리클럽,경기,광주시,경기도 광주시 삼지곡길 95(삼동),37.4252253615502,127.20953176314,,,,36,회원제,,,,,false,false,false,false,{},,뉴서울컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-3e570fca0614,캐슬렉스골프클럽,경기,하남시,경기도 하남시 감이로 317(감이동),37.4970187745443,127.169110033575,,,,18,회원제,,,,,false,false,false,false,{},,캐슬렉스골프클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9944c1872c71,안양컨트리클럽,경기,군포시,경기도 군포시 군포로364(부곡동),37.3394048025688,126.939288363083,,,,18,회원제,,,,,false,false,false,false,{},,안양컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-f2cf5d51eba9,레이크우드 골프장(회원제),경기,양주시,경기도 양주시 만송로 244,37.7847589940837,127.087125498452,,,,27,회원제,,,,,false,false,false,false,{},,레이크우드 골프장(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-310ce4be2e54,레이크우드 골프장(비회원제),경기,양주시,경기도 양주시 만송로 244,37.7847589940837,127.087125498452,,,,9,대중제,,,,,false,false,false,false,{},,레이크우드 골프장(비회원제)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9bb0cbe01084,송추 컨트리클럽,경기,양주시,경기도 양주시 광적면 쇠장이길 435,37.7932070318248,126.910459002129,,,,18,회원제,,,,,false,false,false,false,{},,송추 컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-82563fee9804,에이치원 클럽,경기,이천시,경기도 이천시 호법면 장자터로 115,37.1882506916944,127.402626361033,,,,18,회원제,,,,,false,false,false,false,{},,에이치원 클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-eb40a22304aa,뉴스프링빌골프장,경기,이천시,경기도 이천시 모가면 사실로 527번길 158,37.1542685904751,127.431405094081,,,,36,회원제,,,,,false,false,false,false,{},,뉴스프링빌골프장은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9b37cfc9caa8,뉴스프링빌골프장(대중형),경기,이천시,경기도 이천시 모가면 사실로 527번길 158,37.1542685904751,127.431405094081,,,,9,대중제,,,,,false,false,false,false,{},,뉴스프링빌골프장(대중형)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-bcdfbfe815c7,비에이비스타골프장(회원),경기,이천시,경기도 이천시 모가면 어농로 272,37.1805963585474,127.416935178868,,,,41,회원제,,,,,false,false,false,false,{},,비에이비스타골프장(회원)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2f2cc6b9afe3,비에이비스타컨트리클럽(비회원),경기,이천시,경기도 이천시 모가면 어농로 272,37.1805963585474,127.416935178868,,,,18,대중제,,,,,false,false,false,false,{},,비에이비스타컨트리클럽(비회원)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-b046571c4182,더반 골프클럽,경기,이천시,경기도 이천시 대월면 대월로 627-141,37.2092449728206,127.492204112019,,,,9,대중제,,,,,false,false,false,false,{},,더반 골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-06bb9165507c,사우스스프링스C.C,경기,이천시,경기도 이천시 모가면 공원로 64,37.1752014628916,127.450643026036,,,,18,대중제,,,,,false,false,false,false,{},,사우스스프링스C.C은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-014659dabae9,블랙스톤골프장(회원제),경기,이천시,경기도 이천시 장호원읍 장여로 459-160,37.1615537861069,127.617878033558,,,,18,회원제,,,,,false,false,false,false,{},,블랙스톤골프장(회원제)은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-9de1c40fef77,블랙스톤골프장(대중형),경기,이천시,경기도 이천시 장호원읍 장여로 459-160,37.1615537861069,127.617878033558,,,,9,대중제,,,,,false,false,false,false,{},,블랙스톤골프장(대중형)은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-403c1dbe574a,이천실크밸리골프클럽,경기,이천시,경기도 이천시 율면 임오산로 296,37.0810572247696,127.572420700688,,,,27,대중제,,,,,false,false,false,false,{},,이천실크밸리골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-fde386e28664,마이다스레이크 이천 골프&리조트,경기,이천시,경기도 이천시 설성면 설가로 602,37.1770667765958,127.524470407658,,,,27,대중제,,,,,false,false,false,false,{},,마이다스레이크 이천 골프&리조트은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-085e92730123,웰링턴컨트리클럽,경기,이천시,경기도 이천시 모가면 사실로 725번길 119-73,37.1711213231586,127.418968520644,,,,27,회원제,,,,,false,false,false,false,{},,웰링턴컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-d76bd69feda5,더크로스비골프클럽,경기,이천시,경기도 이천시 호법면 중부대로798번길 177,37.2339122073526,127.41109216876,,,,27,대중제,,,,,false,false,false,false,{},,더크로스비골프클럽은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-cd449267e87f,파인크리크C.C,경기,안성시,경기도 안성시 양성면 안성맞춤대로 2417-13,37.103514847839,127.23398405272,,,,27,대중제,,,,,false,false,false,false,{},,파인크리크C.C은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-152613ee89f3,골프클럽Q,경기,안성시,경기도 안성시 죽산면 장계길 20-229,37.0468242865336,127.389582749216,,,,18,대중제,,,,,false,false,false,false,{},,골프클럽Q은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-0151ec2b5b3a,마에스트로 CC,경기,안성시,경기도 안성시 양성면 안성맞춤대로 2134-36,37.1021784370267,127.258022875352,,,,18,대중제,,,,,false,false,false,false,{},,마에스트로 CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-adc16ee54b54,안성컨트리클럽,경기,안성시,경기도 안성시 죽산면 걸미로 487,37.0385945146848,127.41316477995,,,,18,회원제,,,,,false,false,false,false,{},,안성컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2e3210c9d979,안성베네스트G.C,경기,안성시,경기도 안성시 금광면 삼흥로 660,37.0270525296906,127.383944820507,,,,27,회원제,,,,,false,false,false,false,{},,안성베네스트G.C은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-8f72ace0d89a,안성베네스트골프클럽 일반대중홀,경기,안성시,경기도 안성시 금광면 삼흥로 660,37.0270525296906,127.383944820507,,,,9,대중제,,,,,false,false,false,false,{},,안성베네스트골프클럽 일반대중홀은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2c8ffe1e182d,신안컨트리클럽,경기,안성시,경기도 안성시 고삼면 개울말길 149,37.0927595447355,127.25442201867,,,,18,회원제,,,,,false,false,false,false,{},,신안컨트리클럽은(는) 경기 지역의 회원제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-2c90528d411e,신안 퍼블릭 CC,경기,안성시,경기도 안성시 고삼면 개울말길 149,37.0927595447355,127.25442201867,,,,9,대중제,,,,,false,false,false,false,{},,신안 퍼블릭 CC은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-a026faeee8ac,윈체스트 골프클럽 대중,경기,안성시,경기도 안성시 서운면 오촌길 97-31,36.9595879439075,127.281860567298,,,,18,대중제,,,,,false,false,false,false,{},,윈체스트 골프클럽 대중은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
gc-5062dbcbfa1c,포웰CC 안성,경기,안성시,경기도 안성시 양성면 약산길 67-6,37.1175038882089,127.261523658546,,,,18,대중제,,,,,false,false,false,false,{},,포웰CC 안성은(는) 경기 지역의 대중제 골프장입니다.,,public_data,2026-06-18T01:00:04.006Z,2026-06-18T01:00:04.006Z
