id,name,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note
gc-5631e69db45e,보령베이스CC,"네이버 예약: 109,000원",109000,109000,reservation_price,5.4,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%B3%B4%EB%A0%B9%EB%B2%A0%EC%9D%B4%EC%8A%A4CC,high,y,
gc-de2b5fc511da,에스앤 골프리조트,"네이버 예약: 85,000원; 119,000원",85000,119000,reservation_price,5.8,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%8A%A4%EC%95%A4%20%EA%B3%A8%ED%94%84%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-c9dda49e7539,서산수 골프앤리조트,"네이버 예약: 230,000원; 240,000원",230000,240000,reservation_price,7.2,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%82%B0%EC%88%98%20%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-e3f0db78167a,더힐 컨트리클럽,"네이버 예약: 90,000원",90000,90000,reservation_price,8.3,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%ED%9E%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-c0cdb2271518,아리스타 CC,"네이버 예약: 135,000원; 145,000원; 155,000원",135000,155000,reservation_price,6.7,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%8A%A4%ED%83%80%20CC,high,y,
gc-699579941cf6,파인스톤 컨트리클럽,,,,unknown,5.2,92.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EC%8A%A4%ED%86%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-95696dbd5d40,파나시아 골프클럽,,,,unknown,1.9,89.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EB%82%98%EC%8B%9C%EC%95%84%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-b48ba0827aa2,에딘버러 컨트리클럽,"네이버 예약: 200,000원",200000,200000,reservation_price,7.1,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%94%98%EB%B2%84%EB%9F%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-19f328d2bc87,백제컨트리클럽,"네이버 예약: 160,000원; 180,000원; 190,000원",160000,190000,reservation_price,6.9,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%B1%EC%A0%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-bf183cd699c7,로얄링스 CC,,,,unknown,6.3,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%9C%EC%96%84%EB%A7%81%EC%8A%A4%20CC,high,y,
gc-167a7f95d402,솔라고CC,"네이버 예약: 120,000원; 150,000원; 160,000원; 180,000원; 190,000원; 200,000원",120000,200000,reservation_price,3.6,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%EB%9D%BC%EA%B3%A0CC,high,y,
gc-04b372ccad13,내포골프클럽,"네이버 예약: 120,000원; 140,000원",120000,140000,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%B4%ED%8F%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-81f36c789316,그랜드cc,"네이버 예약: 140,000원; 150,000원; 155,000원",140000,155000,reservation_price,3.6,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%9E%9C%EB%93%9Ccc,high,y,
gc-6ea98adb1954,아난티 중앙골프클럽,,,,unknown,2.3,89.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%20%EC%A4%91%EC%95%99%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-a81df4ea7927,천 룡cc,,,,unknown,2.8,90.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%9C%20%EB%A3%A1cc,high,y,
gc-8ccf3d19f9bb,세레니티cc,"네이버 예약: 130,000원; 140,000원; 150,000원; 160,000원; 200,000원",130000,200000,reservation_price,3.4,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%A0%88%EB%8B%88%ED%8B%B0cc,high,y,
gc-ce7b0e81cf22,스 타cc,,,,unknown,2.9,90.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%20%ED%83%80cc,high,y,
gc-760b850e4451,천 룡cc,,,,unknown,2.8,90.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%B2%9C%20%EB%A3%A1cc,high,y,
gc-ac8ec878e912,썬밸리cc,,,,unknown,4.7,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%AC%EB%B0%B8%EB%A6%ACcc,high,y,
gc-54e8d6f41d3b,중 원cc,,,,unknown,5.8,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%A4%91%20%EC%9B%90cc,high,y,
gc-8ded1998e36a,히든밸리cc,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%88%EB%93%A0%EB%B0%B8%EB%A6%ACcc,high,y,
gc-663ebcd52f5e,골드나인cc,,,,unknown,2.3,90.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%EB%93%9C%EB%82%98%EC%9D%B8cc,high,y,
gc-3d68f1ae46e5,센테리움cc,"네이버 예약: 109,000원; 169,000원; 199,000원",109000,199000,reservation_price,7.5,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%ED%85%8C%EB%A6%AC%EC%9B%80cc,high,y,
gc-f261ddd7cd1a,대호단양cc,"네이버 예약: 189,000원",189000,189000,reservation_price,4.0,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%ED%98%B8%EB%8B%A8%EC%96%91cc,high,y,
gc-6bee4df56cf5,대영베이스cc,,,,unknown,4.8,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EC%98%81%EB%B2%A0%EC%9D%B4%EC%8A%A4cc,high,y,
gc-facbcadf0522,오창 에딘버러,"네이버 예약: 90,000원; 100,000원; 130,000원",90000,130000,reservation_price,7.6,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%B0%BD%20%EC%97%90%EB%94%98%EB%B2%84%EB%9F%AC,high,y,
gc-9c36390d43ba,이븐데일cc,"네이버 예약: 114,000원; 118,800원; 123,500원; 128,300원; 133,000원; 175,800원",114000,175800,reservation_price,9.0,94.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EB%B8%90%EB%8D%B0%EC%9D%BCcc,high,y,
gc-717efe03426f,킹즈락cc,"네이버 예약: 160,000원; 180,000원; 195,000원",160000,195000,reservation_price,8.0,93.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%82%B9%EC%A6%88%EB%9D%BDcc,high,y,
gc-eec2e96ca1a7,젠스필드cc,"네이버 예약: 100,000원; 110,000원",100000,110000,reservation_price,5.0,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%A0%EC%8A%A4%ED%95%84%EB%93%9Ccc,high,y,
gc-1cfb7d6583c7,대영힐스cc,,,,unknown,6.7,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EC%98%81%ED%9E%90%EC%8A%A4cc,high,y,
gc-617f2f73c737,진양밸리cc,"네이버 예약: 190,000원; 230,000원; 240,000원",190000,240000,reservation_price,7.5,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%84%EC%96%91%EB%B0%B8%EB%A6%ACcc,high,y,
gc-e02aaeea09ed,코스카cc,"네이버 예약: 180,000원; 200,000원; 210,000원",180000,210000,reservation_price,6.0,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EC%8A%A4%EC%B9%B4cc,high,y,
gc-914eaef995a0,클럽디속리산,"네이버 예약: 130,000원; 150,000원; 160,000원; 210,000원",130000,210000,reservation_price,6.5,92.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EC%86%8D%EB%A6%AC%EC%82%B0,high,y,
gc-2bace244ca44,동 촌cc,"네이버 예약: 165,000원; 175,000원; 195,000원; 220,000원",165000,220000,reservation_price,6.3,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%20%EC%B4%8Ccc,high,y,
gc-0a89c1c9b286,세 일cc,"네이버 예약: 149,000원; 155,000원; 160,000원; 170,000원",149000,170000,reservation_price,5.3,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%20%EC%9D%BCcc,high,y,
gc-746ebce39dd0,클럽디보은,"네이버 예약: 135,000원; 145,000원; 155,000원; 165,000원; 175,000원",135000,175000,reservation_price,4.6,91.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EB%B3%B4%EC%9D%80,high,y,
gc-ca6baf196057,올데이 골프앤리조트,"네이버 예약: 89,000원; 149,000원",89000,149000,reservation_price,9.6,95.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%8D%B0%EC%9D%B4%20%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-b86dec31683a,감곡CC,"네이버 예약: 110,000원; 120,000원",110000,120000,reservation_price,9.7,95.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%90%EA%B3%A1CC,high,y,
gc-a8e246e93ac3,일라이트 컨트리클럽,"네이버 예약: 100,000원; 130,000원; 140,000원; 155,000원; 160,000원; 170,000원; 190,000원",100000,190000,reservation_price,5.1,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%9D%BC%EC%9D%B4%ED%8A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-e14661a32922,일레븐cc,"네이버 예약: 130,000원; 140,000원",130000,140000,reservation_price,8.7,94.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%A0%88%EB%B8%90cc,high,y,
gc-8d9ee33d1f22,킹스데일cc,"네이버 예약: 230,000원; 240,000원",230000,240000,reservation_price,6.1,92.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%82%B9%EC%8A%A4%EB%8D%B0%EC%9D%BCcc,high,y,
gc-cf2911a3e910,음성 힐데스하임cc,"네이버 예약: 160,000원; 180,000원",160000,180000,reservation_price,3.8,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%8C%EC%84%B1%20%ED%9E%90%EB%8D%B0%EC%8A%A4%ED%95%98%EC%9E%84cc,high,y,
gc-736ecb0e589a,세레니티cc,"네이버 예약: 130,000원; 140,000원; 150,000원; 160,000원; 200,000원",130000,200000,reservation_price,3.4,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%A0%88%EB%8B%88%ED%8B%B0cc,high,y,
gc-a043ad4dfcf6,서경타니CC,,,,unknown,6.8,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EA%B2%BD%ED%83%80%EB%8B%88CC,high,y,
gc-53f5c270575b,해피니스CC (대중제),"네이버 예약: 115,000원; 120,000원; 125,000원; 130,000원; 135,000원; 140,000원; 160,000원",115000,160000,reservation_price,2.9,90.0,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%ED%94%BC%EB%8B%88%EC%8A%A4CC,high,y,
gc-06c10aaf3618,나인브릿지 (대중제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EC%9D%B8%EB%B8%8C%EB%A6%BF%EC%A7%80,medium,y,
gc-1ce1b36ed2da,시그너스cc,"네이버 예약: 160,000원",160000,160000,reservation_price,5.8,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%9C%EA%B7%B8%EB%84%88%EC%8A%A4cc,high,y,
gc-17fef5525b26,스프링베일리조트,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%ED%94%84%EB%A7%81%EB%B2%A0%EC%9D%BC%EB%A6%AC%EC%A1%B0%ED%8A%B8,medium,y,
gc-ba3362c686e4,골프존카운티 안성H,"네이버 예약: 170,000원; 220,000원",170000,220000,reservation_price,,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%95%88%EC%84%B1H,high,y,
gc-411771a420e7,골프존카운티 안성W,"네이버 예약: 140,000원; 190,000원; 220,000원",140000,220000,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%95%88%EC%84%B1W,high,y,
gc-945ef0204a99,골프존카운티 사천,,,,unknown,,90.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%82%AC%EC%B2%9C,high,y,
gc-968de8ceffeb,밀양에스파크골프리조트,"네이버 예약: 140,000원; 180,000원; 190,000원",140000,190000,reservation_price,2.5,90.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EC%97%90%EC%8A%A4%ED%8C%8C%ED%81%AC%EA%B3%A8%ED%94%84%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,
gc-09693194d3fb,골프존카운티 경남,"네이버 예약: 133,000원",133000,133000,reservation_price,4.2,91.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EA%B2%BD%EB%82%A8,high,y,
gc-96bed6159452,골프존카운티 감포,,,,unknown,,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EA%B0%90%ED%8F%AC,high,y,
gc-6a587177a23c,골프존카운티 선산,,,,unknown,,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%84%A0%EC%82%B0,high,y,
gc-a944350f5db1,골프존카운티 구미,,,,unknown,,87.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EA%B5%AC%EB%AF%B8,high,y,
gc-01d6a94bf335,골프존카운티 청통,"네이버 예약: 101,000원; 142,000원",101000,142000,reservation_price,,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%B2%AD%ED%86%B5,high,y,
gc-3f766167d45e,잭 니클라우스 골프클럽 코리아,,,,unknown,6.1,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%AD%20%EB%8B%88%ED%81%B4%EB%9D%BC%EC%9A%B0%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EC%BD%94%EB%A6%AC%EC%95%84,high,y,
gc-4005648f63d2,골프존카운티 송도 골프장,"네이버 예약: 169,000원; 209,000원; 259,000원; 269,000원",169000,269000,reservation_price,7.1,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%86%A1%EB%8F%84,high,y,
gc-3269edc70897,골프존카운티,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EB%84%A4%EC%9D%B4%EB%B2%84,medium,y,
gc-982325a51789,골프존카운티 영암,,,,unknown,,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%98%81%EC%95%94,high,y,
gc-2a867c283a2c,골프존카운티무주,"네이버 예약: 111,000원",111000,111000,reservation_price,7.3,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%EB%AC%B4%EC%A3%BC,high,y,
gc-1f1578e897f2,골프존카운티선운,"네이버 예약: 131,000원; 141,000원; 151,000원",131000,151000,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%EC%84%A0%EC%9A%B4,high,y,
gc-adeec421c374,골프존카운티 천안,"네이버 예약: 120,000원",120000,120000,reservation_price,9.3,94.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%B2%9C%EC%95%88,high,y,
gc-226b2263c6f6,골프존카운티 진천cc,"네이버 예약: 118,000원; 127,000원; 136,000원",118000,136000,reservation_price,5.2,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%A7%84%EC%B2%9Ccc,high,y,
gc-ab22b2f16924,골프존카운티 화랑cc,"네이버 예약: 99,000원; 105,000원; 111,000원; 159,000원",99000,159000,reservation_price,,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%ED%99%94%EB%9E%91cc,high,y,
gc-01762fe809b0,골프존 카운티 드래곤,"네이버 예약: 151,000원; 161,000원",151000,161000,reservation_price,,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%20%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EB%93%9C%EB%9E%98%EA%B3%A4,high,y,
gc-d780ed19a4d0,골프존카운티오라 (회원제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%EC%98%A4%EB%9D%BC%20(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,y,
gc-4949c11c28bf,골프존카운티오라 (대중제),,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%EC%98%A4%EB%9D%BC%20(%EB%8C%80%EC%A4%91%EC%A0%9C),medium,y,
gc-74de2175f831,블랙스톤제주,,,,unknown,8.4,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EC%8A%A4%ED%86%A4%EC%A0%9C%EC%A3%BC,high,y,
gc-56c3be8c5a61,더플레이어스 골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%ED%94%8C%EB%A0%88%EC%9D%B4%EC%96%B4%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,
gc-3b9faaf01e87,성문안 컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B1%EB%AC%B8%EC%95%88%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-3eb069c5fb2a,동서울레스피아,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%EC%84%9C%EC%9A%B8%EB%A0%88%EC%8A%A4%ED%94%BC%EC%95%84,high,,
gc-426fc575906a,클럽모우골프 &라이프스타일,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%AA%A8%EC%9A%B0%EA%B3%A8%ED%94%84%20%26%EB%9D%BC%EC%9D%B4%ED%94%84%EC%8A%A4%ED%83%80%EC%9D%BC%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,,
gc-a09581c58781,벨라45마스터스 컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A8%EB%9D%BC45%EB%A7%88%EC%8A%A4%ED%84%B0%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-c97aebfdffe3,에콜리안정선골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%BD%9C%EB%A6%AC%EC%95%88%EC%A0%95%EC%84%A0%EA%B3%A8%ED%94%84%EC%9E%A5,high,,
gc-fc0e80550b95,석천CC,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9D%EC%B2%9CCC%20%EC%9A%A9%EC%9D%B8%EC%8B%9C,high,,
gc-27324df1736a,한양컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-a68be6870289,김포SEASIDE 컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%ED%8F%ACSEASIDE%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-fb2e8a3b34d8,베스트밸리 골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%8A%A4%ED%8A%B8%EB%B0%B8%EB%A6%AC%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,
gc-2e3210c9d979,안성베네스트G.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8G.C%20%EC%95%88%EC%84%B1%EC%8B%9C,high,,
gc-8f72ace0d89a,안성베네스트골프클럽 일반대중홀,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EC%9D%BC%EB%B0%98%EB%8C%80%EC%A4%91%ED%99%80,high,,
gc-2c90528d411e,신안 퍼블릭 CC,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%95%88%20%ED%8D%BC%EB%B8%94%EB%A6%AD%20CC%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,,
gc-fb0d61e3914d,베어크리크골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%96%B4%ED%81%AC%EB%A6%AC%ED%81%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,
gc-825e9c261de2,참밸리 컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%B0%B8%EB%B0%B8%EB%A6%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-a15f33b9f89a,더스타휴 컨트리클럽,"네이버 예약: 90,970원",90970,90970,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%EC%8A%A4%ED%83%80%ED%9C%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-59ee5f28d2c8,남여주대중골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EC%97%AC%EC%A3%BC%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,high,,
gc-d18fa63ecde3,통영동원로얄컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%86%B5%EC%98%81%EB%8F%99%EC%9B%90%EB%A1%9C%EC%96%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,,
gc-49239d9192d1,김해상록컨트리클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%ED%95%B4%EC%83%81%EB%A1%9D%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,,
gc-9c3aa425a935,포항C.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%ED%95%ADC.C,high,,
gc-dac303292dae,오펠G.C,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%ED%8E%A0G.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,,
gc-91f353d46004,블루원상주골프리조트,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%EC%9B%90%EC%83%81%EC%A3%BC%EA%B3%A8%ED%94%84%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,,
gc-385ee578118d,다산 샤인힐CC,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8B%A4%EC%82%B0%20%EC%83%A4%EC%9D%B8%ED%9E%90CC,high,,
gc-a1c00071e4b8,한맥C.C&노블리아,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EB%A7%A5C.C%26%EB%85%B8%EB%B8%94%EB%A6%AC%EC%95%84,high,,
gc-a9d6992e56d4,해운대비치골프앤리조트,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EC%9A%B4%EB%8C%80%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,,
gc-dc3aed15fe4c,건설공제조합세종필드골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B1%B4%EC%84%A4%EA%B3%B5%EC%A0%9C%EC%A1%B0%ED%95%A9%EC%84%B8%EC%A2%85%ED%95%84%EB%93%9C%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,
gc-8c92f9985671,삼남골프장,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%BC%EB%82%A8%EA%B3%A8%ED%94%84%EC%9E%A5%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,,
gc-45a6c468cd91,웅포컨트리클럽,"네이버 예약: 150,000원; 170,000원; 180,000원",150000,180000,reservation_price,6.6,92.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%85%ED%8F%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-0bd7dd5c03df,케이밸리컨트리클럽,,,,unknown,8.0,93.0,https://search.naver.com/search.naver?where=nexearch&query=%EC%BC%80%EC%9D%B4%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,
gc-9655898af6a6,프린세스 골프클럽,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%94%84%EB%A6%B0%EC%84%B8%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,
gc-e91593f65b4b,도고컨트리 구락부,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%84%EA%B3%A0%EC%BB%A8%ED%8A%B8%EB%A6%AC%20%EA%B5%AC%EB%9D%BD%EB%B6%80%20%EB%84%A4%EC%9D%B4%EB%B2%84,high,,
